case_criminal_id,case_id,criminal_id,role_in_case
21548,10635,3097,Victim
21549,10636,3264,Accused
21550,10637,1923,Informant
21551,10637,1607,Expert Witness
21552,10638,4674,Suspect
21553,10639,3654,Suspect
21554,10639,1568,Informant
21555,10640,3576,Victim
21556,10641,3802,Expert Witness
21557,10642,4847,Witness
21558,10643,1637,Expert Witness
21559,10644,3781,Victim
21560,10644,1914,Expert Witness
21561,10645,4465,Expert Witness
21562,10645,929,Accused
21563,10645,4507,Accused
21564,10646,1948,Victim
21565,10647,652,Witness
21566,10647,4085,Expert Witness
21567,10648,4235,Victim
21568,10648,1224,Complainant
21569,10648,3599,Accused
21570,10649,576,Witness
21571,10650,3058,Suspect
21572,10650,4036,Witness
21573,10650,3829,Informant
21574,10651,2732,Accused
21575,10651,4343,Complainant
21576,10651,1155,Complainant
21577,10652,3970,Complainant
21578,10652,673,Victim
21579,10653,4022,Accused
21580,10653,2362,Informant
21581,10654,3056,Informant
21582,10654,806,Co-accused
21583,10655,1833,Suspect
21584,10655,1121,Co-accused
21585,10655,1553,Complainant
21586,10655,3567,Suspect
21587,10655,1700,Suspect
21588,10656,1613,Suspect
21589,10656,4586,Accused
21590,10656,4587,Suspect
21591,10656,1745,Accused
21592,10656,55,Victim
21593,10657,4369,Co-accused
21594,10658,4621,Informant
21595,10659,3708,Suspect
21596,10659,2156,Witness
21597,10660,3679,Victim
21598,10660,4775,Expert Witness
21599,10661,737,Co-accused
21600,10661,916,Witness
21601,10662,695,Victim
21602,10662,3437,Informant
21603,10662,4193,Witness
21604,10663,1652,Witness
21605,10664,28,Suspect
21606,10665,961,Complainant
21607,10665,3566,Suspect
21608,10665,2259,Accused
21609,10665,411,Informant
21610,10666,3084,Expert Witness
21611,10666,4661,Complainant
21612,10667,3225,Accused
21613,10668,3125,Victim
21614,10668,3536,Informant
21615,10669,2417,Informant
21616,10670,1224,Victim
21617,10670,4715,Victim
21618,10670,1227,Accused
21619,10671,4092,Expert Witness
21620,10672,1844,Complainant
21621,10673,3384,Co-accused
21622,10673,1888,Expert Witness
21623,10674,1562,Expert Witness
21624,10675,2340,Complainant
21625,10676,436,Expert Witness
21626,10676,1092,Co-accused
21627,10676,4547,Suspect
21628,10677,2274,Accused
21629,10678,4413,Informant
21630,10678,459,Victim
21631,10678,1468,Expert Witness
21632,10679,53,Witness
21633,10679,1506,Suspect
21634,10680,3615,Victim
21635,10680,4083,Suspect
21636,10680,2108,Complainant
21637,10680,533,Victim
21638,10681,4572,Witness
21639,10681,751,Co-accused
21640,10682,3435,Co-accused
21641,10683,3346,Co-accused
21642,10683,3564,Suspect
21643,10683,2588,Informant
21644,10683,4849,Accused
21645,10683,1195,Informant
21646,10684,1319,Suspect
21647,10685,2025,Accused
21648,10685,1927,Complainant
21649,10685,1819,Accused
21650,10686,304,Victim
21651,10686,2034,Expert Witness
21652,10686,1201,Victim
21653,10686,266,Suspect
21654,10687,1430,Co-accused
21655,10687,1081,Complainant
21656,10687,3590,Complainant
21657,10687,1815,Victim
21658,10688,3841,Victim
21659,10688,1898,Suspect
21660,10688,3624,Victim
21661,10688,2931,Witness
21662,10689,1612,Victim
21663,10689,2727,Suspect
21664,10689,4298,Accused
21665,10689,2062,Victim
21666,10690,2206,Witness
21667,10690,4638,Suspect
21668,10690,4722,Witness
21669,10691,2788,Suspect
21670,10691,1238,Informant
21671,10692,1549,Accused
21672,10692,2103,Suspect
21673,10693,3709,Complainant
21674,10693,4695,Co-accused
21675,10693,2218,Co-accused
21676,10693,2964,Victim
21677,10693,2630,Witness
21678,10694,246,Expert Witness
21679,10695,3097,Complainant
21680,10696,2143,Victim
21681,10696,1514,Complainant
21682,10697,2936,Victim
21683,10697,208,Co-accused
21684,10698,1219,Complainant
21685,10699,1472,Accused
21686,10699,3071,Complainant
21687,10699,2790,Complainant
21688,10700,4321,Complainant
21689,10701,2356,Informant
21690,10702,1337,Co-accused
21691,10702,392,Expert Witness
21692,10702,2623,Complainant
21693,10703,3398,Witness
21694,10704,1722,Suspect
21695,10704,3919,Victim
21696,10705,1541,Informant
21697,10705,908,Suspect
21698,10705,4909,Victim
21699,10706,242,Witness
21700,10706,4034,Accused
21701,10707,1163,Suspect
21702,10707,1388,Victim
21703,10707,121,Victim
21704,10707,15,Victim
21705,10707,3430,Accused
21706,10708,864,Expert Witness
21707,10709,272,Witness
21708,10710,4150,Suspect
21709,10710,359,Complainant
21710,10710,3596,Witness
21711,10711,3571,Expert Witness
21712,10711,682,Complainant
21713,10711,1524,Witness
21714,10712,1019,Suspect
21715,10712,636,Victim
21716,10713,1536,Witness
21717,10714,2783,Victim
21718,10714,1603,Informant
21719,10714,2922,Expert Witness
21720,10715,3212,Informant
21721,10715,2714,Expert Witness
21722,10716,721,Expert Witness
21723,10716,563,Complainant
21724,10717,3941,Co-accused
21725,10718,4743,Informant
21726,10718,80,Complainant
21727,10719,3290,Expert Witness
21728,10719,3576,Suspect
21729,10720,2303,Witness
21730,10720,2865,Suspect
21731,10721,2242,Complainant
21732,10721,1519,Informant
21733,10722,2267,Accused
21734,10723,3293,Expert Witness
21735,10724,4719,Complainant
21736,10724,4999,Witness
21737,10724,810,Suspect
21738,10725,4118,Suspect
21739,10725,2078,Co-accused
21740,10726,1013,Suspect
21741,10726,3657,Accused
21742,10726,2255,Complainant
21743,10727,3389,Complainant
21744,10727,1122,Accused
21745,10727,4234,Victim
21746,10728,50,Complainant
21747,10728,1312,Informant
21748,10728,475,Accused
21749,10729,4496,Co-accused
21750,10730,3272,Victim
21751,10730,13,Complainant
21752,10731,284,Complainant
21753,10731,3299,Co-accused
21754,10732,4881,Informant
21755,10732,4162,Suspect
21756,10732,448,Co-accused
21757,10733,1624,Accused
21758,10733,2097,Complainant
21759,10734,2553,Victim
21760,10735,4143,Suspect
21761,10735,2313,Victim
21762,10736,1869,Expert Witness
21763,10736,1488,Witness
21764,10736,4010,Co-accused
21765,10736,1271,Informant
21766,10736,4731,Complainant
21767,10737,3572,Complainant
21768,10738,4551,Complainant
21769,10738,4421,Complainant
21770,10738,4667,Victim
21771,10739,3706,Accused
21772,10739,2982,Accused
21773,10740,4642,Victim
21774,10740,2654,Witness
21775,10741,472,Co-accused
21776,10741,2216,Victim
21777,10742,753,Expert Witness
21778,10742,3997,Co-accused
21779,10742,983,Co-accused
21780,10743,2775,Victim
21781,10744,1684,Victim
21782,10744,1183,Suspect
21783,10744,4421,Informant
21784,10744,3008,Victim
21785,10745,4059,Co-accused
21786,10746,320,Witness
21787,10746,4042,Informant
21788,10747,3496,Suspect
21789,10748,1745,Complainant
21790,10749,1702,Victim
21791,10750,4725,Victim
21792,10751,4123,Victim
21793,10751,4292,Accused
21794,10752,4248,Informant
21795,10752,4319,Victim
21796,10752,3454,Co-accused
21797,10753,2749,Complainant
21798,10754,2415,Suspect
21799,10754,3765,Informant
21800,10755,3519,Informant
21801,10756,4061,Witness
21802,10756,3488,Informant
21803,10757,2051,Suspect
21804,10758,4828,Informant
21805,10758,2635,Witness
21806,10759,286,Expert Witness
21807,10760,2092,Victim
21808,10761,2902,Suspect
21809,10761,3353,Witness
21810,10762,3622,Victim
21811,10762,1355,Victim
21812,10763,499,Co-accused
21813,10764,431,Accused
21814,10765,4729,Victim
21815,10766,1190,Complainant
21816,10766,1243,Witness
21817,10766,1048,Expert Witness
21818,10767,466,Accused
21819,10767,316,Informant
21820,10768,1320,Expert Witness
21821,10769,4032,Victim
21822,10769,1645,Co-accused
21823,10770,2460,Expert Witness
21824,10771,2083,Complainant
21825,10772,2814,Victim
21826,10772,315,Informant
21827,10772,247,Witness
21828,10773,2874,Informant
21829,10773,4047,Expert Witness
21830,10774,2755,Witness
21831,10774,848,Complainant
21832,10774,3566,Victim
21833,10774,4021,Expert Witness
21834,10775,4452,Suspect
21835,10775,1114,Witness
21836,10775,2799,Witness
21837,10775,3510,Accused
21838,10776,1894,Informant
21839,10776,1315,Complainant
21840,10777,4555,Suspect
21841,10777,4982,Expert Witness
21842,10777,928,Accused
21843,10778,3748,Informant
21844,10778,2686,Suspect
21845,10779,606,Accused
21846,10779,2684,Witness
21847,10780,4576,Witness
21848,10781,580,Informant
21849,10782,1803,Complainant
21850,10782,4594,Suspect
21851,10782,1407,Informant
21852,10782,4335,Informant
21853,10783,4357,Expert Witness
21854,10783,2212,Complainant
21855,10783,755,Witness
21856,10783,4010,Suspect
21857,10784,2567,Expert Witness
21858,10785,4742,Victim
21859,10785,2639,Accused
21860,10786,4146,Co-accused
21861,10786,2691,Victim
21862,10787,627,Witness
21863,10788,910,Victim
21864,10788,2524,Co-accused
21865,10788,4466,Witness
21866,10789,1877,Informant
21867,10790,2956,Accused
21868,10790,3062,Co-accused
21869,10791,2521,Accused
21870,10791,2782,Complainant
21871,10791,741,Witness
21872,10792,1196,Victim
21873,10793,4594,Complainant
21874,10794,3174,Accused
21875,10794,1419,Victim
21876,10794,4811,Co-accused
21877,10795,1132,Victim
21878,10796,1682,Expert Witness
21879,10797,949,Witness
21880,10798,1487,Accused
21881,10799,3212,Witness
21882,10800,2470,Suspect
21883,10800,934,Co-accused
21884,10801,1118,Expert Witness
21885,10802,569,Accused
21886,10803,2586,Suspect
21887,10803,4333,Suspect
21888,10803,2486,Expert Witness
21889,10804,3884,Co-accused
21890,10805,3782,Victim
21891,10805,170,Suspect
21892,10805,3981,Expert Witness
21893,10805,4921,Witness
21894,10806,2364,Victim
21895,10806,1479,Informant
21896,10807,3991,Witness
21897,10808,1850,Witness
21898,10809,2911,Informant
21899,10809,3690,Victim
21900,10809,4178,Victim
21901,10810,122,Accused
21902,10810,1361,Informant
21903,10811,4271,Co-accused
21904,10811,1918,Expert Witness
21905,10812,514,Suspect
21906,10812,2957,Suspect
21907,10813,4317,Accused
21908,10813,2065,Witness
21909,10814,2393,Informant
21910,10815,161,Witness
21911,10815,2993,Witness
21912,10815,238,Informant
21913,10816,3697,Accused
21914,10817,3375,Co-accused
21915,10817,2553,Suspect
21916,10818,3896,Complainant
21917,10819,1791,Witness
21918,10820,4486,Complainant
21919,10820,3791,Witness
21920,10821,4200,Informant
21921,10822,2638,Witness
21922,10822,4081,Victim
21923,10823,4340,Witness
21924,10824,3373,Co-accused
21925,10824,3330,Co-accused
21926,10824,4528,Witness
21927,10825,1456,Witness
21928,10825,2808,Witness
21929,10825,4051,Accused
21930,10826,3318,Expert Witness
21931,10827,697,Witness
21932,10827,2001,Co-accused
21933,10828,4768,Complainant
21934,10829,514,Co-accused
21935,10829,2061,Suspect
21936,10830,3647,Accused
21937,10830,3086,Complainant
21938,10831,2500,Witness
21939,10832,176,Accused
21940,10832,2130,Co-accused
21941,10832,2581,Informant
21942,10832,961,Accused
21943,10832,2302,Witness
21944,10833,4131,Accused
21945,10833,2327,Expert Witness
21946,10833,3978,Witness
21947,10834,3414,Complainant
21948,10834,3421,Victim
21949,10834,3811,Informant
21950,10835,3528,Complainant
21951,10836,2084,Accused
21952,10837,2142,Complainant
21953,10838,1245,Complainant
21954,10838,977,Co-accused
21955,10839,705,Informant
21956,10840,2398,Expert Witness
21957,10840,1430,Suspect
21958,10840,2406,Co-accused
21959,10841,1550,Co-accused
21960,10842,4936,Co-accused
21961,10843,2862,Witness
21962,10844,2576,Victim
21963,10844,4815,Suspect
21964,10845,46,Complainant
21965,10845,3713,Witness
21966,10846,4695,Accused
21967,10847,189,Complainant
21968,10848,2887,Accused
21969,10848,1926,Accused
21970,10849,4157,Co-accused
21971,10849,3595,Expert Witness
21972,10850,1531,Expert Witness
21973,10850,2486,Informant
21974,10850,2408,Witness
21975,10851,3847,Expert Witness
21976,10851,3191,Co-accused
21977,10852,2336,Witness
21978,10853,152,Informant
21979,10853,637,Victim
21980,10853,247,Witness
21981,10853,2179,Expert Witness
21982,10854,3227,Informant
21983,10855,1399,Expert Witness
21984,10856,3130,Informant
21985,10856,4322,Suspect
21986,10856,2045,Complainant
21987,10856,1475,Suspect
21988,10856,2375,Suspect
21989,10857,884,Expert Witness
21990,10858,2844,Victim
21991,10858,1981,Witness
21992,10858,1435,Victim
21993,10859,4381,Accused
21994,10859,1401,Co-accused
21995,10859,915,Expert Witness
21996,10859,862,Co-accused
21997,10859,1967,Informant
21998,10860,43,Witness
21999,10860,1912,Witness
22000,10860,2436,Complainant
22001,10861,401,Witness
22002,10861,3887,Suspect
22003,10862,520,Informant
22004,10862,3606,Expert Witness
22005,10863,696,Accused
22006,10863,3630,Co-accused
22007,10863,3916,Expert Witness
22008,10864,3924,Victim
22009,10864,1484,Suspect
22010,10864,562,Complainant
22011,10865,2429,Co-accused
22012,10865,1303,Co-accused
22013,10865,663,Victim
22014,10866,870,Victim
22015,10867,4477,Expert Witness
22016,10867,4979,Suspect
22017,10867,2890,Accused
22018,10868,2077,Complainant
22019,10869,2642,Informant
22020,10869,292,Accused
22021,10870,553,Witness
22022,10870,4211,Complainant
22023,10870,2843,Witness
22024,10870,3872,Suspect
22025,10870,2398,Suspect
22026,10871,2470,Accused
22027,10871,4047,Expert Witness
22028,10872,2170,Informant
22029,10872,3078,Complainant
22030,10872,1108,Accused
22031,10873,1663,Witness
22032,10873,2750,Expert Witness
22033,10874,603,Victim
22034,10875,4753,Informant
22035,10876,3366,Suspect
22036,10876,2507,Victim
22037,10876,4392,Co-accused
22038,10876,3345,Expert Witness
22039,10877,2186,Suspect
22040,10878,1414,Victim
22041,10879,3732,Suspect
22042,10880,702,Expert Witness
22043,10880,4917,Informant
22044,10880,1575,Expert Witness
22045,10880,4341,Expert Witness
22046,10880,4511,Suspect
22047,10881,2303,Expert Witness
22048,10881,2428,Expert Witness
22049,10882,792,Accused
22050,10882,1785,Expert Witness
22051,10883,466,Witness
22052,10883,139,Victim
22053,10883,2837,Accused
22054,10883,3626,Expert Witness
22055,10884,3101,Co-accused
22056,10884,3853,Expert Witness
22057,10885,877,Suspect
22058,10885,1642,Victim
22059,10886,1122,Victim
22060,10886,3731,Informant
22061,10887,2010,Co-accused
22062,10887,4555,Accused
22063,10887,3762,Accused
22064,10888,3407,Witness
22065,10889,186,Suspect
22066,10890,1820,Suspect
22067,10891,4018,Suspect
22068,10892,174,Expert Witness
22069,10892,2645,Expert Witness
22070,10892,3222,Witness
22071,10892,4626,Informant
22072,10892,2541,Witness
22073,10893,1617,Expert Witness
22074,10894,2903,Suspect
22075,10894,2531,Victim
22076,10894,1907,Informant
22077,10895,532,Accused
22078,10895,3813,Informant
22079,10896,1370,Expert Witness
22080,10896,3059,Informant
22081,10897,1687,Victim
22082,10897,1388,Suspect
22083,10898,4742,Informant
22084,10898,4928,Suspect
22085,10899,3501,Accused
22086,10899,222,Accused
22087,10900,2946,Informant
22088,10901,2614,Informant
22089,10901,3302,Informant
22090,10901,4632,Suspect
22091,10902,3747,Complainant
22092,10902,2620,Complainant
22093,10903,2138,Witness
22094,10903,2654,Witness
22095,10904,2075,Expert Witness
22096,10905,4735,Accused
22097,10906,194,Accused
22098,10906,39,Victim
22099,10907,3212,Suspect
22100,10908,1788,Expert Witness
22101,10908,308,Co-accused
22102,10908,4419,Accused
22103,10908,698,Co-accused
22104,10908,3867,Co-accused
22105,10909,4642,Accused
22106,10909,4517,Suspect
22107,10910,821,Informant
22108,10910,2752,Informant
22109,10911,1026,Informant
22110,10911,1934,Witness
22111,10911,2800,Complainant
22112,10912,2471,Victim
22113,10912,3914,Co-accused
22114,10912,3673,Complainant
22115,10913,4270,Co-accused
22116,10914,2917,Co-accused
22117,10915,1766,Expert Witness
22118,10915,2015,Witness
22119,10915,3592,Informant
22120,10916,1565,Complainant
22121,10917,893,Complainant
22122,10917,2929,Accused
22123,10918,4943,Witness
22124,10918,3061,Informant
22125,10918,2518,Suspect
22126,10919,532,Complainant
22127,10920,128,Expert Witness
22128,10920,4066,Informant
22129,10921,4010,Expert Witness
22130,10922,1672,Expert Witness
22131,10923,4757,Co-accused
22132,10924,1811,Accused
22133,10924,2736,Accused
22134,10925,807,Expert Witness
22135,10926,775,Witness
22136,10927,3483,Complainant
22137,10927,1784,Complainant
22138,10928,2394,Victim
22139,10929,3341,Victim
22140,10930,1018,Suspect
22141,10930,3514,Suspect
22142,10930,237,Complainant
22143,10930,1945,Witness
22144,10930,3606,Suspect
22145,10931,1996,Witness
22146,10932,3084,Expert Witness
22147,10933,1491,Co-accused
22148,10933,3158,Victim
22149,10934,2194,Expert Witness
22150,10934,1100,Expert Witness
22151,10934,754,Suspect
22152,10935,4849,Witness
22153,10935,4935,Accused
22154,10936,2582,Suspect
22155,10936,2559,Informant
22156,10937,1970,Suspect
22157,10938,1969,Co-accused
22158,10939,2778,Witness
22159,10940,1207,Expert Witness
22160,10940,2061,Suspect
22161,10940,4697,Co-accused
22162,10940,3380,Co-accused
22163,10941,182,Complainant
22164,10941,611,Expert Witness
22165,10942,3923,Informant
22166,10942,3263,Witness
22167,10942,3045,Expert Witness
22168,10942,2959,Accused
22169,10943,365,Complainant
22170,10943,3847,Witness
22171,10944,3021,Victim
22172,10944,3612,Accused
22173,10945,4811,Co-accused
22174,10946,906,Expert Witness
22175,10947,1123,Accused
22176,10948,926,Co-accused
22177,10948,4293,Co-accused
22178,10949,95,Expert Witness
22179,10949,924,Informant
22180,10949,1220,Informant
22181,10949,2573,Accused
22182,10950,3710,Accused
22183,10950,4340,Expert Witness
22184,10950,2893,Expert Witness
22185,10950,4399,Complainant
22186,10951,620,Complainant
22187,10951,1540,Victim
22188,10951,2265,Suspect
22189,10952,1729,Co-accused
22190,10952,2690,Victim
22191,10953,1057,Victim
22192,10953,324,Suspect
22193,10954,3899,Complainant
22194,10954,3941,Accused
22195,10955,4988,Accused
22196,10956,2644,Suspect
22197,10957,4891,Suspect
22198,10958,1996,Accused
22199,10959,4592,Expert Witness
22200,10960,4310,Informant
22201,10960,2206,Co-accused
22202,10961,1624,Accused
22203,10961,4050,Suspect
22204,10961,3722,Suspect
22205,10962,736,Witness
22206,10962,709,Expert Witness
22207,10963,3445,Accused
22208,10963,3968,Informant
22209,10963,954,Accused
22210,10964,3530,Co-accused
22211,10964,1981,Accused
22212,10965,3048,Expert Witness
22213,10966,3771,Witness
22214,10966,3897,Co-accused
22215,10967,775,Victim
22216,10967,170,Co-accused
22217,10968,2866,Witness
22218,10968,2098,Co-accused
