case_id,fir_id,court_id,start_date,status,verdict
10676,10676,11,21-09-2024,Suspended,Compensation Ordered
10677,10677,55,20-03-2024,Transferred,Bail Granted
10678,10678,67,14-03-2025,Closed,Pending
10679,10679,8,28-07-2022,Pending,Probation
10680,10680,75,09-04-2025,Acquitted,
10681,10681,1,02-06-2025,Trial,
10682,10682,56,25-09-2025,Convicted,Pending
10683,10683,21,27-09-2025,Convicted,Pending
10684,10684,68,09-01-2023,Trial,Bail Granted
10685,10685,16,06-05-2022,Transferred,Fine Imposed
10686,10686,65,21-01-2023,Convicted,Case Dismissed
10687,10687,43,13-05-2021,Suspended,Guilty
10688,10688,63,12-11-2022,Appeal,Fine Imposed
10689,10689,70,25-11-2022,Investigation,Guilty
10690,10690,3,22-06-2023,Transferred,Probation
10691,10691,13,14-08-2025,Suspended,Community Service
10692,10692,18,22-04-2025,Transferred,
10693,10693,5,09-12-2024,Trial,Life Imprisonment
10694,10694,20,23-12-2023,Trial,
10695,10695,14,26-05-2024,Acquitted,Death Sentence
10696,10696,46,19-08-2021,Trial,
10697,10697,39,21-03-2024,Closed,
10698,10698,47,03-02-2023,Suspended,Case Dismissed
10699,10699,45,07-11-2023,Convicted,Fine Imposed
10700,10700,1,11-09-2023,Transferred,
10701,10701,42,31-12-2020,Appeal,Case Dismissed
10702,10702,17,19-05-2023,Acquitted,Acquitted
10703,10703,33,21-01-2021,Appeal,
10704,10704,34,20-09-2025,Suspended,Parole
10705,10705,71,17-12-2024,Closed,
10706,10706,6,17-12-2022,Closed,Acquitted
10707,10707,23,10-05-2024,Pending,Life Imprisonment
10708,10708,56,06-10-2025,Suspended,Guilty
10709,10709,19,16-04-2024,Acquitted,
10710,10710,23,09-04-2022,Trial,Fine Imposed
10711,10711,41,18-08-2025,Convicted,Suspended Sentence
10712,10712,29,06-09-2025,Pending,
10713,10713,66,02-11-2021,Investigation,Death Sentence
10714,10714,68,24-12-2023,Acquitted,Case Dismissed
10715,10715,50,14-01-2024,Convicted,Fine Imposed
10716,10716,14,26-10-2024,Pending,Community Service
10717,10717,32,08-06-2021,Acquitted,Parole
10718,10718,26,20-04-2023,Transferred,Guilty
10719,10719,55,04-01-2025,Convicted,
10720,10720,65,24-11-2022,Appeal,Parole
10721,10721,39,21-04-2024,Suspended,
10722,10722,40,15-06-2025,Closed,Life Imprisonment
10723,10723,29,16-11-2022,Closed,Compensation Ordered
10724,10724,13,13-03-2022,Acquitted,Fine Imposed
10725,10725,28,23-12-2024,Convicted,Life Imprisonment
10726,10726,16,22-09-2023,Appeal,Guilty
10727,10727,58,30-06-2023,Suspended,Guilty
10728,10728,7,19-01-2021,Appeal,Pending
10729,10729,29,06-03-2023,Convicted,Life Imprisonment
10730,10730,27,14-12-2022,Acquitted,
10731,10731,14,28-03-2024,Trial,Fine Imposed
10732,10732,5,04-07-2021,Appeal,Bail Granted
10733,10733,22,16-12-2024,Appeal,Fine Imposed
10734,10734,56,21-05-2024,Closed,Fine Imposed
10735,10735,20,03-09-2023,Suspended,
10736,10736,42,03-08-2023,Transferred,
10737,10737,44,14-04-2023,Acquitted,Probation
10738,10738,13,24-10-2024,Suspended,Acquitted
10739,10739,36,09-11-2024,Investigation,Bail Granted
10740,10740,47,26-07-2021,Closed,
10741,10741,38,27-08-2024,Appeal,
10742,10742,60,30-06-2025,Closed,Acquitted
10743,10743,69,15-11-2022,Trial,Bail Granted
10744,10744,31,07-02-2023,Convicted,Parole
10745,10745,75,17-04-2023,Appeal,Probation
10746,10746,9,31-12-2022,Appeal,Pending
10747,10747,74,08-09-2024,Trial,
10748,10748,47,07-08-2025,Appeal,Guilty
10749,10749,13,25-09-2021,Trial,Case Dismissed
10750,10750,2,12-05-2025,Pending,Probation
10751,10751,36,09-04-2025,Convicted,Acquitted
10752,10752,7,09-09-2022,Closed,Bail Granted
10753,10753,49,07-02-2023,Convicted,Fine Imposed
10754,10754,33,13-02-2025,Appeal,
10755,10755,2,08-08-2025,Closed,Life Imprisonment
10756,10756,48,30-09-2025,Convicted,Pending
10757,10757,34,26-09-2025,Closed,Probation
10758,10758,23,16-04-2025,Pending,Parole
10759,10759,8,09-01-2023,Appeal,Parole
10760,10760,7,05-10-2025,Transferred,Parole
10761,10761,31,02-10-2025,Transferred,
10762,10762,72,05-05-2025,Convicted,Community Service
10763,10763,20,22-05-2022,Pending,Case Dismissed
10764,10764,11,24-08-2023,Acquitted,Compensation Ordered
10765,10765,57,16-07-2024,Appeal,Fine Imposed
10766,10766,21,27-05-2023,Transferred,Probation
10767,10767,61,13-09-2025,Closed,Death Sentence
10768,10768,34,16-08-2022,Closed,Case Dismissed
10769,10769,44,15-08-2023,Investigation,Case Dismissed
10770,10770,67,04-09-2021,Acquitted,
10771,10771,8,29-01-2022,Convicted,
10772,10772,23,24-03-2025,Appeal,Parole
10773,10773,55,14-10-2023,Trial,Suspended Sentence
10774,10774,4,01-11-2022,Investigation,Acquitted
10775,10775,29,15-01-2023,Appeal,
10776,10776,51,09-09-2023,Convicted,Community Service
10777,10777,21,15-12-2022,Investigation,Pending
10778,10778,21,16-10-2024,Transferred,Life Imprisonment
10779,10779,35,26-08-2023,Suspended,
10780,10780,65,12-12-2020,Convicted,Life Imprisonment
10781,10781,64,22-07-2025,Trial,Life Imprisonment
10782,10782,70,24-06-2025,Pending,Case Dismissed
10783,10783,25,09-06-2021,Transferred,Fine Imposed
10784,10784,55,26-07-2024,Trial,Life Imprisonment
10785,10785,55,19-01-2024,Convicted,Life Imprisonment
10786,10786,45,06-10-2024,Closed,Parole
10787,10787,54,18-12-2024,Transferred,
10788,10788,30,13-02-2023,Suspended,Life Imprisonment
10789,10789,24,06-09-2024,Acquitted,Parole
10790,10790,56,30-11-2023,Pending,
10791,10791,72,24-11-2024,Closed,
10792,10792,72,02-06-2024,Trial,Death Sentence
10793,10793,42,27-12-2023,Investigation,Parole
10794,10794,51,11-06-2024,Closed,
10795,10795,19,29-07-2025,Trial,
10796,10796,4,28-01-2023,Trial,Suspended Sentence
10797,10797,1,06-03-2022,Convicted,Compensation Ordered
10798,10798,35,15-12-2023,Closed,Case Dismissed
10799,10799,61,07-01-2025,Appeal,Life Imprisonment
10800,10800,53,29-09-2024,Convicted,
10801,10801,36,30-08-2023,Investigation,
10802,10802,10,24-10-2021,Suspended,Acquitted
10803,10803,50,02-04-2025,Investigation,
10804,10804,64,19-04-2023,Acquitted,Probation
10805,10805,20,11-05-2023,Appeal,
10806,10806,11,31-01-2024,Pending,
10807,10807,53,11-05-2023,Pending,Compensation Ordered
10808,10808,56,21-05-2022,Transferred,Probation
10809,10809,7,03-06-2025,Investigation,Life Imprisonment
10810,10810,13,30-09-2025,Suspended,Pending
10811,10811,2,05-09-2023,Suspended,
10812,10812,62,22-09-2024,Investigation,Bail Granted
10813,10813,56,21-11-2022,Transferred,Pending
10814,10814,33,28-09-2023,Convicted,Pending
10815,10815,51,24-04-2021,Trial,Acquitted
10816,10816,39,01-06-2023,Appeal,Death Sentence
10817,10817,33,08-12-2023,Trial,
10818,10818,17,10-03-2025,Investigation,
10819,10819,45,01-01-2023,Appeal,Acquitted
10820,10820,3,19-08-2025,Appeal,Acquitted
10821,10821,71,31-01-2025,Pending,
10822,10822,30,01-12-2024,Closed,Pending
10823,10823,42,06-02-2025,Suspended,Community Service
10824,10824,23,10-04-2022,Investigation,Acquitted
10825,10825,40,29-07-2025,Appeal,Pending
10826,10826,14,10-07-2023,Trial,Parole
10827,10827,3,18-03-2021,Pending,
10828,10828,47,21-03-2024,Acquitted,Death Sentence
10829,10829,15,19-12-2023,Trial,Guilty
10830,10830,35,05-10-2024,Acquitted,Acquitted
10831,10831,39,06-11-2024,Suspended,Probation
10832,10832,33,11-05-2025,Transferred,
10833,10833,5,27-09-2023,Trial,
10834,10834,66,07-01-2023,Appeal,Fine Imposed
10835,10835,24,11-09-2024,Appeal,
10836,10836,46,18-04-2023,Pending,
10837,10837,13,30-10-2022,Transferred,Acquitted
10838,10838,41,03-06-2023,Transferred,
10839,10839,59,13-06-2023,Acquitted,Probation
10840,10840,35,14-07-2023,Suspended,
10841,10841,5,21-11-2022,Convicted,Death Sentence
10842,10842,29,01-04-2025,Convicted,Guilty
10843,10843,1,17-08-2025,Transferred,
10844,10844,32,11-09-2021,Transferred,Fine Imposed
10845,10845,45,11-02-2025,Pending,
10846,10846,42,26-01-2021,Investigation,Compensation Ordered
10847,10847,17,04-10-2024,Closed,Compensation Ordered
10848,10848,13,14-01-2023,Trial,
10849,10849,62,18-08-2024,Investigation,
10850,10850,19,10-08-2025,Closed,
10851,10851,66,15-09-2025,Convicted,
10852,10852,11,19-10-2024,Investigation,Case Dismissed
10853,10853,10,14-01-2024,Trial,Suspended Sentence
10854,10854,32,23-08-2024,Closed,Bail Granted
10855,10855,17,29-03-2022,Suspended,
10856,10856,50,23-04-2023,Appeal,Guilty
10857,10857,19,16-04-2023,Transferred,Guilty
10858,10858,55,23-01-2021,Trial,Community Service
10859,10859,27,17-04-2025,Investigation,Life Imprisonment
10860,10860,4,17-10-2022,Acquitted,
10861,10861,70,03-09-2024,Convicted,Parole
10862,10862,65,19-08-2023,Suspended,Case Dismissed
10863,10863,65,07-04-2021,Suspended,
10864,10864,60,27-07-2023,Investigation,
10865,10865,74,11-09-2023,Appeal,Fine Imposed
10866,10866,1,10-02-2024,Convicted,
10867,10867,37,23-04-2022,Trial,
10868,10868,57,19-12-2021,Transferred,Community Service
10869,10869,52,06-08-2025,Suspended,Bail Granted
10870,10870,44,16-12-2023,Appeal,Suspended Sentence
10871,10871,27,31-12-2024,Acquitted,Bail Granted
10872,10872,54,23-12-2024,Closed,
10873,10873,39,19-09-2025,Appeal,Probation
10874,10874,31,18-04-2023,Convicted,
10875,10875,25,27-04-2024,Investigation,Death Sentence
10876,10876,42,12-02-2024,Acquitted,Life Imprisonment
10877,10877,12,04-07-2024,Suspended,
10878,10878,13,22-09-2023,Transferred,
10879,10879,65,15-09-2024,Suspended,Death Sentence
10880,10880,21,14-04-2025,Suspended,
10881,10881,19,26-12-2024,Closed,
10882,10882,50,04-10-2025,Pending,Parole
10883,10883,73,12-08-2023,Appeal,Probation
10884,10884,26,30-08-2024,Transferred,Compensation Ordered
10885,10885,60,05-01-2024,Pending,Death Sentence
10886,10886,75,23-09-2025,Convicted,Fine Imposed
10887,10887,52,13-02-2024,Suspended,Parole
10888,10888,47,15-07-2024,Suspended,Suspended Sentence
10889,10889,32,05-01-2025,Trial,Case Dismissed
10890,10890,14,03-04-2025,Acquitted,Fine Imposed
10891,10891,11,11-05-2024,Trial,
10892,10892,3,24-08-2021,Investigation,Death Sentence
10893,10893,2,20-08-2023,Trial,Acquitted
10894,10894,61,25-03-2023,Pending,Guilty
10895,10895,53,05-01-2023,Convicted,Pending
10896,10896,35,22-10-2024,Suspended,Case Dismissed
10897,10897,12,15-09-2023,Transferred,Life Imprisonment
10898,10898,38,14-02-2024,Suspended,Life Imprisonment
10899,10899,61,15-04-2022,Transferred,Suspended Sentence
10900,10900,51,11-08-2022,Appeal,
10901,10901,12,01-11-2021,Pending,
10902,10902,22,29-01-2024,Trial,
10903,10903,29,19-01-2023,Investigation,Suspended Sentence
10904,10904,50,25-09-2024,Trial,
10905,10905,46,12-07-2023,Acquitted,
10906,10906,65,19-05-2022,Pending,Acquitted
10907,10907,62,13-08-2024,Transferred,Pending
10908,10908,1,05-10-2024,Trial,Community Service
10909,10909,49,25-06-2022,Closed,Probation
10910,10910,11,26-08-2025,Appeal,Fine Imposed
10911,10911,65,27-12-2024,Appeal,
10912,10912,32,02-01-2021,Suspended,
10913,10913,37,14-02-2023,Investigation,
10914,10914,59,18-05-2024,Suspended,
10915,10915,25,03-06-2023,Pending,Death Sentence
10916,10916,4,13-04-2025,Investigation,
10917,10917,65,29-05-2025,Investigation,Suspended Sentence
10918,10918,74,06-06-2024,Acquitted,Suspended Sentence
10919,10919,23,04-07-2022,Transferred,Life Imprisonment
10920,10920,31,14-02-2023,Suspended,
10921,10921,38,09-06-2024,Appeal,Bail Granted
10922,10922,19,21-12-2022,Acquitted,Guilty
10923,10923,69,29-05-2025,Acquitted,Probation
10924,10924,37,25-07-2024,Pending,
10925,10925,13,21-04-2025,Acquitted,Acquitted
10926,10926,51,15-06-2022,Suspended,Death Sentence
10927,10927,22,06-01-2025,Appeal,Parole
10928,10928,30,21-05-2025,Suspended,Death Sentence
10929,10929,41,17-08-2023,Investigation,
10930,10930,12,04-04-2024,Closed,Community Service
10931,10931,54,28-09-2025,Closed,Bail Granted
10932,10932,8,21-03-2023,Investigation,
10933,10933,18,19-03-2025,Suspended,Community Service
10934,10934,60,05-03-2023,Closed,Pending
10935,10935,55,30-07-2024,Suspended,Bail Granted
10936,10936,18,24-08-2025,Suspended,Suspended Sentence
10937,10937,50,19-11-2022,Pending,Guilty
10938,10938,29,31-05-2023,Transferred,Suspended Sentence
10939,10939,9,19-01-2025,Suspended,Suspended Sentence
10940,10940,59,20-07-2025,Trial,Community Service
10941,10941,47,19-12-2020,Transferred,Parole
10942,10942,65,04-06-2023,Trial,Suspended Sentence
10943,10943,27,24-08-2024,Appeal,
10944,10944,16,14-04-2023,Appeal,Parole
10945,10945,43,26-06-2025,Convicted,
10946,10946,74,27-07-2023,Suspended,
10947,10947,40,29-05-2025,Closed,
10948,10948,74,26-11-2023,Transferred,Life Imprisonment
10949,10949,41,24-04-2025,Transferred,Community Service
10950,10950,42,25-01-2025,Transferred,Life Imprisonment
10951,10951,72,02-12-2023,Appeal,
10952,10952,56,03-11-2021,Investigation,Guilty
10953,10953,39,24-02-2025,Trial,Bail Granted
10954,10954,1,01-06-2023,Acquitted,
10955,10955,30,04-11-2024,Closed,
10956,10956,30,15-07-2024,Acquitted,Suspended Sentence
10957,10957,44,10-07-2022,Acquitted,Suspended Sentence
10958,10958,39,19-07-2021,Trial,Life Imprisonment
10959,10959,74,07-09-2025,Appeal,Community Service
10960,10960,66,11-01-2024,Closed,
10961,10961,70,07-08-2023,Trial,Pending
10962,10962,39,12-12-2024,Closed,
10963,10963,12,25-05-2023,Convicted,
10964,10964,10,17-06-2025,Convicted,
10965,10965,44,23-09-2024,Acquitted,Parole
10966,10966,51,10-07-2024,Convicted,Case Dismissed
10967,10967,67,30-03-2025,Appeal,Case Dismissed
10968,10968,49,23-07-2025,Trial,Community Service
10969,10969,14,29-05-2025,Appeal,Bail Granted
10970,10970,8,23-02-2023,Investigation,
10971,10971,18,30-05-2023,Suspended,
10972,10972,35,28-04-2024,Investigation,Community Service
10973,10973,57,22-06-2021,Appeal,Probation
10974,10974,31,27-12-2020,Convicted,Case Dismissed
10975,10975,65,02-12-2023,Convicted,Parole
10976,10976,18,08-09-2025,Suspended,Bail Granted
10977,10977,17,12-05-2024,Trial,Death Sentence
10978,10978,56,31-08-2024,Appeal,Life Imprisonment
10979,10979,63,21-05-2024,Closed,Fine Imposed
10980,10980,19,23-03-2021,Trial,
10981,10981,58,18-03-2025,Closed,
10982,10982,52,08-12-2023,Pending,
10983,10983,16,04-03-2024,Transferred,Bail Granted
10984,10984,50,28-07-2021,Pending,
10985,10985,29,08-11-2023,Convicted,Parole
10986,10986,38,08-06-2024,Appeal,Pending
10987,10987,49,28-05-2024,Appeal,Pending
10988,10988,35,31-07-2023,Transferred,Parole
10989,10989,26,08-08-2023,Trial,Life Imprisonment
10990,10990,17,10-01-2023,Suspended,Suspended Sentence
10991,10991,58,06-08-2023,Convicted,Guilty
10992,10992,17,29-09-2025,Pending,Life Imprisonment
10993,10993,5,09-05-2022,Transferred,Life Imprisonment
10994,10994,70,18-07-2025,Appeal,Death Sentence
10995,10995,62,20-01-2021,Trial,
10996,10996,46,26-01-2023,Investigation,Life Imprisonment
10997,10997,36,07-02-2024,Investigation,Probation
10998,10998,10,05-03-2025,Investigation,Case Dismissed
10999,10999,13,25-04-2025,Trial,Guilty
11000,11000,3,16-12-2023,Transferred,Probation
11001,11001,25,06-10-2023,Suspended,Case Dismissed
11002,11002,68,25-04-2023,Appeal,Death Sentence
11003,11003,58,28-04-2024,Convicted,Life Imprisonment
11004,11004,57,09-04-2023,Acquitted,Compensation Ordered
11005,11005,2,21-02-2023,Acquitted,Death Sentence
11006,11006,39,24-08-2022,Closed,
11007,11007,38,25-08-2025,Suspended,
11008,11008,69,22-09-2024,Closed,Guilty
11009,11009,49,01-02-2021,Closed,Death Sentence
11010,11010,37,20-06-2025,Closed,
11011,11011,5,23-04-2024,Acquitted,
11012,11012,15,10-09-2024,Acquitted,Compensation Ordered
11013,11013,55,10-06-2025,Pending,Acquitted
11014,11014,21,09-08-2025,Suspended,Community Service
11015,11015,51,16-02-2024,Acquitted,Parole
11016,11016,37,07-08-2023,Suspended,
11017,11017,21,03-11-2024,Appeal,Suspended Sentence
11018,11018,54,05-01-2023,Appeal,Fine Imposed
11019,11019,33,12-08-2022,Closed,Fine Imposed
11020,11020,52,03-04-2025,Appeal,
11021,11021,40,22-02-2025,Appeal,
11022,11022,29,08-01-2023,Appeal,Community Service
11023,11023,57,01-12-2021,Acquitted,Pending
11024,11024,30,16-02-2024,Convicted,Bail Granted
11025,11025,27,30-08-2025,Appeal,Parole
11026,11026,1,11-08-2025,Closed,Guilty
11027,11027,14,18-02-2025,Closed,Bail Granted
11028,11028,21,28-08-2023,Pending,
11029,11029,51,14-12-2022,Investigation,Life Imprisonment
11030,11030,12,08-06-2025,Convicted,Case Dismissed
11031,11031,4,21-01-2024,Convicted,Fine Imposed
11032,11032,64,30-05-2024,Convicted,Community Service
11033,11033,20,12-08-2025,Acquitted,Compensation Ordered
11034,11034,12,20-08-2025,Convicted,Bail Granted
11035,11035,72,19-09-2024,Transferred,
11036,11036,32,07-11-2022,Suspended,Compensation Ordered
11037,11037,28,27-03-2023,Acquitted,Pending
11038,11038,15,07-12-2021,Trial,Pending
11039,11039,62,10-11-2023,Pending,Pending
11040,11040,43,02-09-2021,Appeal,
11041,11041,49,08-12-2022,Appeal,Parole
11042,11042,2,07-06-2025,Suspended,Suspended Sentence
11043,11043,75,07-05-2024,Acquitted,Case Dismissed
11044,11044,66,17-08-2024,Suspended,
11045,11045,23,19-08-2025,Acquitted,Suspended Sentence
11046,11046,3,26-06-2025,Investigation,
11047,11047,37,27-05-2023,Convicted,Suspended Sentence
11048,11048,15,07-10-2023,Acquitted,Life Imprisonment
11049,11049,30,14-04-2024,Pending,Pending
11050,11050,35,28-09-2025,Trial,Suspended Sentence
11051,11051,72,06-11-2024,Investigation,Case Dismissed
11052,11052,43,11-11-2021,Trial,Suspended Sentence
11053,11053,51,19-02-2024,Transferred,Fine Imposed
11054,11054,13,18-07-2023,Investigation,Life Imprisonment
11055,11055,59,14-12-2023,Suspended,Case Dismissed
11056,11056,61,28-06-2025,Trial,Pending
11057,11057,4,18-09-2025,Trial,
11058,11058,56,16-11-2024,Convicted,Acquitted
11059,11059,33,25-08-2025,Pending,
11060,11060,26,13-09-2023,Closed,
11061,11061,63,22-02-2024,Acquitted,Case Dismissed
11062,11062,21,17-10-2022,Acquitted,Suspended Sentence
11063,11063,4,27-06-2023,Closed,Death Sentence
11064,11064,30,08-08-2022,Convicted,Community Service
11065,11065,65,22-05-2023,Investigation,Probation
11066,11066,23,27-11-2023,Investigation,Fine Imposed
11067,11067,17,12-11-2023,Trial,
11068,11068,39,24-08-2023,Pending,Life Imprisonment
11069,11069,5,01-05-2024,Convicted,Death Sentence
11070,11070,73,06-02-2025,Acquitted,Community Service
11071,11071,20,25-09-2023,Appeal,Parole
11072,11072,59,12-06-2025,Appeal,Parole
11073,11073,14,02-09-2023,Pending,Life Imprisonment
11074,11074,32,11-12-2020,Trial,Life Imprisonment
11075,11075,72,16-12-2022,Pending,
11076,11076,10,09-12-2023,Investigation,Compensation Ordered
11077,11077,1,01-03-2025,Closed,Compensation Ordered
11078,11078,9,27-07-2023,Transferred,Acquitted
11079,11079,3,12-08-2025,Trial,Acquitted
11080,11080,19,08-02-2025,Trial,Bail Granted
11081,11081,1,23-01-2023,Appeal,Acquitted
11082,11082,28,23-06-2023,Suspended,Suspended Sentence
11083,11083,2,13-10-2023,Appeal,Parole
11084,11084,5,06-07-2023,Closed,Fine Imposed
11085,11085,46,10-01-2023,Pending,Parole
11086,11086,23,15-08-2024,Convicted,
11087,11087,61,18-12-2024,Transferred,Fine Imposed
11088,11088,13,08-01-2025,Appeal,Fine Imposed
11089,11089,47,02-04-2023,Closed,Life Imprisonment
11090,11090,40,15-01-2025,Closed,Guilty
11091,11091,16,06-11-2020,Pending,Acquitted
11092,11092,45,15-08-2025,Transferred,Bail Granted
11093,11093,36,28-11-2023,Trial,Probation
11094,11094,51,14-03-2023,Suspended,Life Imprisonment
11095,11095,30,03-09-2023,Convicted,
11096,11096,70,16-02-2021,Trial,
11097,11097,17,14-12-2022,Transferred,
11098,11098,42,26-07-2022,Acquitted,Probation
11099,11099,27,03-08-2025,Pending,Acquitted
11100,11100,11,20-11-2021,Suspended,Bail Granted
11101,11101,74,17-04-2023,Transferred,Fine Imposed
11102,11102,19,17-06-2024,Pending,Fine Imposed
11103,11103,57,17-06-2025,Convicted,Fine Imposed
11104,11104,66,01-01-2025,Trial,
11105,11105,51,10-07-2025,Suspended,
11106,11106,48,02-02-2024,Closed,Compensation Ordered
11107,11107,71,08-10-2023,Pending,Community Service
